0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.03 	|z= -0.25	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.19	loadCell: 590.05Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.76		
loadCell: 590.05|y= 0.44 	|z= -5.25	 9.76		
	
6		
 9.76		
		
		
26	Mag:	|x= 3.00 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.24Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.19	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.23	Mag:	|x= 2.56 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.21Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.27	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.20Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.22	Mag:	|x= 3.00 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.20	Mag:	|x= 1.50 	|y= -0.75 	|z= -30.37	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.55	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.19 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.22	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.19 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= 1.88 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.21Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.23	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.21Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.06	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.19Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.50 	|y= -1.06 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.16Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.26	Mag:	|x= 3.00 	|y= 0.00 	|z= -30.06	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.16Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.50 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.16Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.14Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.13Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.22	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.10Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.21	Mag:	|x= 2.25 	|y= -1.50 	|z= -30.37	Accl:	|x= 0.05 	|y= 0.89 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.50	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.37	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.13Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 3.00 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.37 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.19 	|z= -0.12	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 3.69 	|y= -1.50 	|z= -30.87	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.10Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.08Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.07 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.08Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.09Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 3.00 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.21	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.12Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.25 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.09Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.50 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.08Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.25 	|z= 0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.24	Mag:	|x= 3.25 	|y= -0.37 	|z= -31.25	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.09Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.26	Mag:	|x= 1.50 	|y= -1.50 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.10Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.13Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.13Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.23	Mag:	|x= 3.25 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.16Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.50 	|z= -30.87	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.18Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.50 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.17Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.87	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.16Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.22	Mag:	|x= 3.69 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.15Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.12Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.06 	|z= -30.87	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.24	Mag:	|x= 3.00 	|y= 0.00 	|z= -31.25	Accl:	|x= 0.10 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.10Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.26	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.49	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.12Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.03 	|z= -0.27	Mag:	|x= 1.88 	|y= -1.06 	|z= -30.50	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.49	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.15Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.15Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.15Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.24	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.13Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.28	Mag:	|x= 2.56 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.11Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.25 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 1.88 	|y= -1.06 	|z= -30.87	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.08Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.03 	|z= -0.27	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.08Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.10Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.09Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.06	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.06Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.23	Mag:	|x= 3.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.03Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.04 	|z= -0.24	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.07 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.02Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.25	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.00Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= -0.01 	|y= -0.01 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.50 	|z= -31.25	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.97Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.01 	|y= 0.01 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.91 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.06 	|z= -30.50	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.31 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.25	Accl:	|x= 0.10 	|y= 0.91 	|z= 9.64	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.63 	|z= -0.06	Linear:	|x= -0.03 	|y= 0.01 	|z= -0.32	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.50	Accl:	|x= 0.05 	|y= 0.91 	|z= 9.43	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
