Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.04 	|y= -0.02 	|z= -0.23	Mag:	|x= -10.69 	|y= 16.19loadCell: 751.61Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.00 	|y= 15.38 	|z= -32.88	Accl:	|16 	|y= 0.88 	|z= 9.76		
|y= 0.88 	|z= -5.13	x= -11.00 	|y= 16.87	
Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.62Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.51Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= -0.06	Linear:	|x= -0.03 	|y= -0.01 	|z= -0.21	Mag:	|x= -11.38 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.54	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.44Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.19 	|y= 0.06 	|z= -0.12	Linear:	|x= -0.01 	|y= -0.01 	|z= -0.23	Mag:	|x= -11.00 	|y= 16.87 	|z= -34.50	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.33Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.32Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.26	Mag:	|x= -11.00 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.56	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.30Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= -0.12 	|y= -0.06 	|z= 0.12	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= -10.25 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.20Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= -0.01 	|y= -0.03 	|z= -0.26	Mag:	|x= -11.00 	|y= 16.56 	|z= -34.88	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.15Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= -0.04 	|y= -0.03 	|z= -0.23	Mag:	|x= -10.69 	|y= 16.87 	|z= -34.50	Accl:	|x= 0.11 	|y= 0.84 	|z= 9.52	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.18Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.12	Linear:	|x= -0.02 	|y= -0.02 	|z= -0.23	Mag:	|x= -10.69 	|y= 15.75 	|z= -34.88	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.23Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= -0.04 	|y= -0.01 	|z= -0.26	Mag:	|x= -11.00 	|y= 15.75 	|z= -34.06	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.18Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.94 	|z= -0.06	Linear:	|x= -0.14 	|y= -0.02 	|z= -0.88	Mag:	|x= -11.38 	|y= 16.56 	|z= -33.25	Accl:	|x= 0.00 	|y= 0.85 	|z= 8.87	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 751.16Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -3.44 	|z= 0.06	Linear:	|x= -0.53 	|y= 0.09 	|z= -1.63	Mag:	|x= -6.25 	|y= 10.19 	|z= -21.56	Accl:	|x= -0.38 	|y= 0.97 	|z= 8.13	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.76		
loadCell: 751.12Orient:	|x= 359.00 	|y= 0.75 	|z= -5.13	Rot:	|x= 0.06 	|y= 6.56 	|z= 0.00	Linear:	|x= -1.22 	|y= 0.11 	|z= -1.00	Mag:	|x= -6.38 	|y= 10.25 	|z= -20.25	Accl:	|x= -1.63 	|y= 0.77 	|z= 7.85	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.76		
loadCell: 751.27Orient:	|x= 359.00 	|y= 1.06 	|z= -5.13	Rot:	|x= 0.06 	|y= 3.13 	|z= 0.12	Linear:	|x= 0.04 	|y= 0.35 	|z= 0.37	Mag:	|x= -7.00 	|y= 9.38 	|z= -20.19	Accl:	|x= 0.37 	|y= 0.99 	|z= 10.07	Accl:	|x= 0.17 	|y= 0.88 	|z= 9.76		
loadCell: 753.70Orient:	|x= 359.06 	|y= 0.94 	|z= -5.13	Rot:	|x= 0.00 	|y= -3.69 	|z= 0.44	Linear:	|x= 0.78 	|y= 0.36 	|z= 0.93	Mag:	|x= -7.00 	|y= 9.75 	|z= -20.19	Accl:	|x= 0.96 	|y= 1.24 	|z= 10.69	Accl:	|x= 0.17 	|y= 0.88 	|z= 9.76		
loadCell: 755.50Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= -3.25 	|z= -0.44	Linear:	|x= -0.63 	|y= 0.48 	|z= -1.50	Mag:	|x= -6.56 	|y= 9.38 	|z= -19.75	Accl:	|x= -0.48 	|y= 1.36 	|z= 8.26	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 757.95Orient:	|x= 359.06 	|y= 0.81 	|z= -5.13	Rot:	|x= -0.12 	|y= 3.19 	|z= 0.12	Linear:	|x= -0.42 	|y= 0.45 	|z= -1.20	Mag:	|x= -7.00 	|y= 10.19 	|z= -21.37	Accl:	|x= -0.57 	|y= 1.00 	|z= 7.81	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.76		
loadCell: 760.38Orient:	|x= 359.06 	|y= 0.56 	|z= -5.13	Rot:	|x= -0.19 	|y= 2.81 	|z= 0.44	Linear:	|x= -1.15 	|y= 0.39 	|z= -0.83	Mag:	|x= -5.50 	|y= 10.19 	|z= -21.00	Accl:	|x= -1.05 	|y= 1.27 	|z= 8.93	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.76		
loadCell: 756.64Orient:	|x= 359.06 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.25 	|y= 3.94 	|z= -0.31	Linear:	|x= 0.86 	|y= 0.37 	|z= 2.00	Mag:	|x= -6.00 	|y= 9.75 	|z= -19.37	Accl:	|x= 1.01 	|y= 1.25 	|z= 11.76	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 752.78Orient:	|x= 359.06 	|y= 1.25 	|z= -5.13	Rot:	|x= -0.31 	|y= 2.06 	|z= 0.50	Linear:	|x= 0.94 	|y= -0.08 	|z= 0.79	Mag:	|x= -6.38 	|y= 10.50 	|z= -19.37	Accl:	|x= 1.33 	|y= 1.07 	|z= 12.25	Accl:	|x= 0.21 	|y= 0.88 	|z= 9.76		
loadCell: 755.64Orient:	|x= 359.13 	|y= 0.94 	|z= -5.13	Rot:	|x= -0.25 	|y= 2.81 	|z= 0.00	Linear:	|x= 1.00 	|y= -0.52 	|z= 1.72	Mag:	|x= -7.06 	|y= 9.75 	|z= -20.19	Accl:	|x= 1.17 	|y= 0.35 	|z= 11.49	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 760.17Orient:	|x= 359.13 	|y= 0.44 	|z= -5.13	Rot:	|x= 0.12 	|y= -8.31 	|z= -0.75	Linear:	|x= -2.01 	|y= -0.24 	|z= -3.10	Mag:	|x= -6.38 	|y= 10.50 	|z= -20.56	Accl:	|x= -0.56 	|y= 0.33 	|z= 9.58	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.76		
loadCell: 754.28Orient:	|x= 359.13 	|y= 0.81 	|z= -5.13	Rot:	|x= 0.12 	|y= -1.31 	|z= -1.06	Linear:	|x= -0.38 	|y= -0.43 	|z= 0.70	Mag:	|x= -7.00 	|y= 8.69 	|z= -21.00	Accl:	|x= -0.23 	|y= 0.44 	|z= 10.47	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 740.03Orient:	|x= 359.13 	|y= 1.25 	|z= -5.13	Rot:	|x= -0.19 	|y= 9.94 	|z= -0.88	Linear:	|x= -0.64 	|y= -0.40 	|z= -1.31	Mag:	|x= -6.56 	|y= 9.38 	|z= -20.56	Accl:	|x= -0.44 	|y= 0.47 	|z= 8.44	Accl:	|x= 0.19 	|y= 0.88 	|z= 9.76		
loadCell: 747.90Orient:	|x= 359.13 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 8.50 	|z= -1.81	Linear:	|x= 2.42 	|y= -0.06 	|z= 3.91	Mag:	|x= -6.19 	|y= 10.50 	|z= -21.25	Accl:	|x= 2.53 	|y= 0.81 	|z= 13.68	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.76		
loadCell: 753.02Orient:	|x= 359.13 	|y= 0.75 	|z= -5.13	Rot:	|x= 0.19 	|y= -2.00 	|z= -0.12	Linear:	|x= 1.30 	|y= 0.35 	|z= 1.83	Mag:	|x= -6.56 	|y= 10.19 	|z= -21.37	Accl:	|x= -0.31 	|y= 0.89 	|z= 8.52	Accl:	|x= 0.13 	|y= 0.88 	|z= 9.76		
loadCell: 738.14Orient:	|x= 359.13 	|y= 1.37 	|z= -5.13	Rot:	|x= 0.12 	|y= 5.19 	|z= 0.06	Linear:	|x= 1.38 	|y= 0.64 	|z= 3.13	Mag:	|x= -6.56 	|y= 9.75 	|z= -19.50	Accl:	|x= 1.62 	|y= 1.52 	|z= 12.89	Accl:	|x= 0.23 	|y= 0.88 	|z= 9.76		
loadCell: 745.72Orient:	|x= 359.13 	|y= 1.00 	|z= -5.13	Rot:	|x= 0.06 	|y= 2.13 	|z= -0.75	Linear:	|x= 1.84 	|y= 0.12 	|z= 2.35	Mag:	|x= -7.06 	|y= 9.38 	|z= -19.87	Accl:	|x= 2.01 	|y= 1.00 	|z= 12.12	Accl:	|x= 0.17 	|y= 0.88 	|z= 9.76		
loadCell: 763.75Orient:	|x= 359.19 	|y= 0.50 	|z= -5.13	Rot:	|x= -0.12 	|y= -13.06 	|z= 0.31	Linear:	|x= -0.16 	|y= 0.00 	|z= -0.06	Mag:	|x= -6.69 	|y= 10.19 	|z= -20.69	Accl:	|x= -0.06 	|y= 0.89 	|z= 9.70	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.76		
loadCell: 748.51Orient:	|x= 359.19 	|y= 1.19 	|z= -5.13	Rot:	|x= -0.25 	|y= -12.13 	|z= 0.63	Linear:	|x= -2.28 	|y= -0.48 	|z= -6.76	Mag:	|x= -6.25 	|y= 9.38 	|z= -19.87	Accl:	|x= 3.76 	|y= 0.87 	|z= 15.72	Accl:	|x= 0.22 	|y= 0.87 	|z= 9.76		
loadCell: 742.46Orient:	|x= 359.19 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.31 	|y= -0.69 	|z= -0.69	Linear:	|x= 1.07 	|y= -0.81 	|z= 3.73	Mag:	|x= -7.50 	|y= 10.50 	|z= -19.56	Accl:	|x= 1.23 	|y= 0.06 	|z= 13.49	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 755.25Orient:	|x= 359.25 	|y= 0.25 	|z= -5.13	Rot:	|x= 0.19 	|y= -10.50 	|z= -1.81	Linear:	|x= 0.29 	|y= -1.09 	|z= 4.24	Mag:	|x= -6.38 	|y= 10.19 	|z= -19.56	Accl:	|x= 0.34 	|y= -0.21 	|z= 14.01	Accl:	|x= 0.05 	|y= 0.88 	|z= 9.76		
loadCell: 738.34Orient:	|x= 359.19 	|y= 1.12 	|z= -5.13	Rot:	|x= -0.37 	|y= -8.38 	|z= -0.94	Linear:	|x= 1.10 	|y= -0.81 	|z= 0.10	Mag:	|x= -6.56 	|y= 8.69 	|z= -20.87	Accl:	|x= 1.32 	|y= 0.06 	|z= 9.86	Accl:	|x= 0.21 	|y= 0.88 	|z= 9.76		
loadCell: 716.59Orient:	|x= 359.19 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.19 	|y= -2.63 	|z= -1.44	Linear:	|x= -1.48 	|y= -0.88 	|z= -3.01	Mag:	|x= -7.00 	|y= 9.38 	|z= -20.50	Accl:	|x= -1.32 	|y= 0.00 	|z= 6.75	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 732.61Orient:	|x= 359.25 	|y= 0.19 	|z= -5.13	Rot:	|x= 0.25 	|y= -11.69 	|z= -2.00	Linear:	|x= -0.01 	|y= -0.78 	|z= 3.98	Mag:	|x= -5.88 	|y= 8.69 	|z= -20.87	Accl:	|x= 1.44 	|y= -0.19 	|z= 15.27	Accl:	|x= 0.04 	|y= 0.88 	|z= 9.76		
loadCell: 726.65Orient:	|x= 359.25 	|y= 1.19 	|z= -5.13	Rot:	|x= -0.25 	|y= -6.44 	|z= 0.31	Linear:	|x= 0.55 	|y= 0.10 	|z= -1.28	Mag:	|x= -7.19 	|y= 9.38 	|z= -20.19	Accl:	|x= 0.77 	|y= 0.98 	|z= 8.47	Accl:	|x= 0.22 	|y= 0.88 	|z= 9.76		
loadCell: 733.62Orient:	|x= 359.19 	|y= 0.94 	|z= -5.13	Rot:	|x= 0.63 	|y= -8.75 	|z= -0.63	Linear:	|x= 1.18 	|y= 0.35 	|z= 4.31	Mag:	|x= -6.50 	|y= 9.75 	|z= -21.50	Accl:	|x= 1.35 	|y= 1.24 	|z= 14.07	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 757.86Orient:	|x= 359.25 	|y= 0.19 	|z= -5.13	Rot:	|x= 0.12 	|y= -2.19 	|z= -1.50	Linear:	|x= -1.11 	|y= -1.05 	|z= -0.45	Mag:	|x= -6.88 	|y= 9.38 	|z= -20.25	Accl:	|x= -0.86 	|y= -0.03 	|z= 8.03	Accl:	|x= 0.03 	|y= 0.88 	|z= 9.76		
loadCell: 733.21Orient:	|x= 359.19 	|y= 1.19 	|z= -5.13	Rot:	|x= -0.25 	|y= -5.63 	|z= 1.00	Linear:	|x= 0.18 	|y= 0.65 	|z= -2.63	Mag:	|x= -6.88 	|y= 9.38 	|z= -21.19	Accl:	|x= 0.39 	|y= 1.53 	|z= 7.12	Accl:	|x= 0.21 	|y= 0.88 	|z= 9.76		
loadCell: 722.36Orient:	|x= 359.25 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.25 	|y= -8.44 	|z= -0.06	Linear:	|x= 2.40 	|y= 0.44 	|z= 5.75	Mag:	|x= -6.88 	|y= 10.19 	|z= -20.00	Accl:	|x= 2.56 	|y= 1.32 	|z= 15.52	Accl:	|x= 0.15 	|y= 0.88 	|z= 9.76		
loadCell: 752.28Orient:	|x= 359.25 	|y= 0.37 	|z= -5.13	Rot:	|x= -0.12 	|y= 4.38 	|z= -0.69	Linear:	|x= -1.85 	|y= -0.75 	|z= -6.04	Mag:	|x= -7.25 	|y= 9.38 	|z= -20.37	Accl:	|x= -1.78 	|y= 0.12 	|z= 3.72	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.76		
loadCell: 761.04Orient:	|x= 359.25 	|y= 1.25 	|z= -5.13	Rot:	|x= -0.37 	|y= -11.94 	|z= -1.37	Linear:	|x= 1.01 	|y= -0.73 	|z= 0.63	Mag:	|x= -6.19 	|y= 9.75 	|z= -21.19	Accl:	|x= 1.90 	|y= -0.43 	|z= 10.59	Accl:	|x= 0.22 	|y= 0.88 	|z= 9.76		
loadCell: 732.80Orient:	|x= 359.25 	|y= 0.69 	|z= -5.13	Rot:	|x= 0.12 	|y= -13.06 	|z= -1.25	Linear:	|x= 1.61 	|y= 0.16 	|z= 1.59	Mag:	|x= -6.25 	|y= 9.38 	|z= -21.69	Accl:	|x= 1.76 	|y= 1.04 	|z= 11.36	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.76		
loadCell: 732.59Orient:	|x= 359.31 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= 5.38 	|z= -0.88	Linear:	|x= -1.18 	|y= 0.78 	|z= -7.97	Mag:	|x= -6.56 	|y= 10.19 	|z= -20.06	Accl:	|x= -1.07 	|y= 1.67 	|z= 1.79	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.76		
loadCell: 748.28Orient:	|x= 359.31 	|y= 1.12 	|z= -5.13	Rot:	|x= -0.19 	|y= -22.31 	|z= 0.25	Linear:	|x= 1.46 	|y= 0.50 	|z= 3.31	Mag:	|x= -6.25 	|y= 9.38 	|z= -22.50	Accl:	|x= 1.08 	|y= 0.45 	|z= 9.90	Accl:	|x= 0.22 	|y= 0.88 	|z= 9.76		
loadCell: 730.83Orient:	|x= 359.25 	|y= 0.37 	|z= -5.13	Rot:	|x= 0.06 	|y= -9.56 	|z= -0.12	Linear:	|x= -2.04 	|y= 1.08 	|z= -3.25	Mag:	|x= -7.19 	|y= 9.75 	|z= -20.87	Accl:	|x= -1.95 	|y= 1.96 	|z= 6.51	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.76		
loadCell: 725.03Orient:	|x= 359.31 	|y= 0.69 	|z= -5.13	Rot:	|x= -0.12 	|y= 9.94 	|z= 0.19	Linear:	|x= 0.88 	|y= 1.19 	|z= -2.91	Mag:	|x= -6.69 	|y= 9.75 	|z= -20.06	Accl:	|x= 1.01 	|y= 2.07 	|z= 6.84	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.76		
loadCell: 744.55Orient:	|x= 359.31 	|y= 1.00 	|z= -5.13	Rot:	|x= 0.31 	|y= -27.06 	|z= 1.50	Linear:	|x= 1.33 	|y= 0.89 	|z= 0.80	Mag:	|x= -6.69 	|y= 10.19 	|z= -20.87	Accl:	|x= 1.99 	|y= 1.13 	|z= 12.80	Accl:	|x= 0.22 	|y= 0.88 	|z= 9.76		
loadCell: 748.99Orient:	|x= 359.31 	|y= 0.19 	|z= -5.13	Rot:	|x= -0.12 	|y= -5.19 	|z= -0.25	Linear:	|x= -4.29 	|y= -0.30 	|z= -5.63	Mag:	|x= -7.06 	|y= 9.75 	|z= -20.50	Accl:	|x= -4.25 	|y= 0.57 	|z= 4.13	Accl:	|x= 0.04 	|y= 0.88 	|z= 9.76		
loadCell: 749.94Orient:	|x= 359.31 	|y= 0.37 	|z= -5.13	Rot:	|x= 0.19 	|y= 17.62 	|z= -0.69	Linear:	|x= -0.78 	|y= 0.76 	|z= -0.66	Mag:	|x= -7.50 	|y= 10.19 	|z= -20.87	Accl:	|x= -0.71 	|y= 1.64 	|z= 9.09	Accl:	|x= 0.04 	|y= 0.88 	|z= 9.76		
loadCell: 756.00Orient:	|x= 359.38 	|y= 1.44 	|z= -5.13	Rot:	|x= 0.63 	|y= -25.19 	|z= -0.12	Linear:	|x= 1.62 	|y= -0.11 	|z= -0.07	Mag:	|x= -7.06 	|y= 9.38 	|z= -20.56	Accl:	|x= 1.90 	|y= 0.77 	|z= 9.69	Accl:	|x= 0.28 	|y= 0.88 	|z= 9.76		
loadCell: 765.66Orient:	|x= 359.38 	|y= 0.31 	|z= -5.13	Rot:	|x= -0.12 	|y= -3.38 	|z= 1.37	Linear:	|x= -1.84 	|y= 0.42 	|z= -3.46	Mag:	|x= -7.50 	|y= 9.38 	|z= -20.69	Accl:	|x= -1.78 	|y= 1.31 	|z= 6.29	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.76		
loadCell: 765.66Orient:	|x= 359.38 	|y= 0.19 	|z= -5.19	Rot:	|x= 0.12 	|y= 5.00 	|z= 0.44	Linear:	|x= -1.05 	|y= 0.33 	|z= -1.71	Mag:	|x= -7.06 	|y= 10.19 	|z= -21.06	Accl:	|x= -1.02 	|y= 1.22 	|z= 8.04	Accl:	|x= 0.03 	|y= 0.88 	|z= 9.76		
loadCell: 756.31Orient:	|x= 359.38 	|y= 0.94 	|z= -5.19	Rot:	|x= -0.50 	|y= -5.69 	|z= 3.00	Linear:	|x= -2.80 	|y= 0.31 	|z= -5.91	Mag:	|x= -6.38 	|y= 8.69 	|z= -21.50	Accl:	|x= -1.03 	|y= 2.44 	|z= 8.75	Accl:	|x= 0.17 	|y= 0.88 	|z= 9.76		
loadCell: 742.33Orient:	|x= 359.38 	|y= 0.50 	|z= -5.19	Rot:	|x= 0.25 	|y= 10.81 	|z= 0.25	Linear:	|x= -2.27 	|y= 0.58 	|z= -4.75	Mag:	|x= -6.56 	|y= 9.38 	|z= -21.19	Accl:	|x= -2.19 	|y= 1.47 	|z= 5.01	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.76		
loadCell: 733.90Orient:	|x= 359.38 	|y= 0.37 	|z= -5.13	Rot:	|x= -0.63 	|y= 4.88 	|z= 1.12	Linear:	|x= -4.10 	|y= 0.28 	|z= -7.11	Mag:	|x= -5.88 	|y= 9.38 	|z= -20.37	Accl:	|x= -4.03 	|y= 1.17 	|z= 2.65	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.76		
loadCell: 738.83Orient:	|x= 359.44 	|y= 0.50 	|z= -5.13	Rot:	|x= -0.63 	|y= -7.06 	|z= 1.25	Linear:	|x= -4.85 	|y= -0.25 	|z= -10.13	Mag:	|x= -6.25 	|y= 9.75 	|z= -19.87	Accl:	|x= -4.75 	|y= 0.63 	|z= -0.36	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.76		
loadCell: 733.42Orient:	|x= 359.44 	|y= 0.75 	|z= -5.13	Rot:	|x= 0.06 	|y= 20.62 	|z= -1.75	Linear:	|x= -0.22 	|y= -0.47 	|z= 0.88	Mag:	|x= -7.38 	|y= 10.50 	|z= -20.00	Accl:	|x= -2.28 	|y= -0.61 	|z= 4.17	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.76		
loadCell: 739.61Orient:	|x= 359.44 	|y= 0.69 	|z= -5.13	Rot:	|x= -0.50 	|y= 9.06 	|z= 0.19	Linear:	|x= -2.28 	|y= -0.87 	|z= -6.07	Mag:	|x= -6.38 	|y= 9.75 	|z= -22.75	Accl:	|x= -2.17 	|y= 0.01 	|z= 3.68	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 745.54Orient:	|x= 359.50 	|y= 0.44 	|z= -5.13	Rot:	|x= 0.06 	|y= -13.75 	|z= -1.37	Linear:	|x= -0.37 	|y= -1.42 	|z= 0.85	Mag:	|x= -7.19 	|y= 10.19 	|z= -22.00	Accl:	|x= -0.29 	|y= -0.53 	|z= 10.62	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.76		
loadCell: 744.24Orient:	|x= 359.50 	|y= 0.56 	|z= -5.13	Rot:	|x= -0.25 	|y= 18.56 	|z= -1.12	Linear:	|x= -2.69 	|y= -0.91 	|z= -3.49	Mag:	|x= -8.25 	|y= 9.75 	|z= -21.56	Accl:	|x= -2.61 	|y= -0.02 	|z= 6.26	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.76		
loadCell: 756.39Orient:	|x= 359.44 	|y= 0.37 	|z= -5.13	Rot:	|x= -0.69 	|y= 14.44 	|z= 0.06	Linear:	|x= -3.31 	|y= -0.41 	|z= -6.68	Mag:	|x= -6.69 	|y= 9.75 	|z= -20.87	Accl:	|x= -3.24 	|y= 0.47 	|z= 3.07	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.76		
loadCell: 759.65Orient:	|x= 359.50 	|y= 0.81 	|z= -5.13	Rot:	|x= -0.19 	|y= -17.50 	|z= 0.37	Linear:	|x= -1.02 	|y= -0.50 	|z= -0.51	Mag:	|x= -6.38 	|y= 10.19 	|z= -22.06	Accl:	|x= 1.00 	|y= 1.80 	|z= 13.54	Accl:	|x= 0.17 	|y= 0.88 	|z= 9.76		
loadCell: 757.53Orient:	|x= 359.50 	|y= 0.25 	|z= -5.13	Rot:	|x= -0.63 	|y= 20.75 	|z= -1.81	Linear:	|x= -3.46 	|y= -1.43 	|z= -7.75	Mag:	|x= -7.25 	|y= 9.38 	|z= -20.87	Accl:	|x= -3.44 	|y= -0.55 	|z= 2.01	Accl:	|x= 0.01 	|y= 0.88 	|z= 9.76		
loadCell: 763.21Orient:	|x= 359.44 	|y= 1.06 	|z= -5.13	Rot:	|x= 1.56 	|y= -7.56 	|z= -0.50	Linear:	|x= 5.77 	|y= 0.63 	|z= 12.40	Mag:	|x= -6.56 	|y= 10.19 	|z= -20.87	Accl:	|x= 5.95 	|y= 1.51 	|z= 22.17	Accl:	|x= 0.18 	|y= 0.88 	|z= 9.76		
loadCell: 752.53Orient:	|x= 359.56 	|y= 1.19 	|z= -5.13	Rot:	|x= 0.44 	|y= -22.00 	|z= -1.75	Linear:	|x= 0.48 	|y= 0.04 	|z= -4.68	Mag:	|x= -6.88 	|y= 10.19 	|z= -20.06	Accl:	|x= 6.02 	|y= 0.36 	|z= 20.18	Accl:	|x= 0.24 	|y= 0.88 	|z= 9.76		
loadCell: 767.68Orient:	|x= 359.56 	|y= -0.25 	|z= -5.19	Rot:	|x= -0.44 	|y= -5.38 	|z= 2.00	Linear:	|x= 0.03 	|y= 0.05 	|z= 6.48	Mag:	|x= -7.19 	|y= 9.38 	|z= -20.50	Accl:	|x= 0.00 	|y= 0.94 	|z= 16.25	Accl:	|x= -0.03 	|y= 0.88 	|z= 9.76		
loadCell: 738.59Orient:	|x= 359.50 	|y= 0.94 	|z= -5.19	Rot:	|x= 0.00 	|y= 51.81 	|z= -8.75	Linear:	|x= 9.09 	|y= -4.41 	|z= 2.56	Mag:	|x= -8.56 	|y= 8.69 	|z= -21.37	Accl:	|x= 9.26 	|y= -3.52 	|z= 12.33	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 756.35Orient:	|x= 359.44 	|y= 0.25 	|z= -5.19	Rot:	|x= 1.25 	|y= -46.63 	|z= -3.75	Linear:	|x= 3.85 	|y= 1.47 	|z= -0.04	Mag:	|x= -5.88 	|y= 10.38 	|z= -21.56	Accl:	|x= 6.17 	|y= 2.92 	|z= 17.57	Accl:	|x= 0.12 	|y= 0.89 	|z= 9.76		
